hs6,tariff_coef,std_err,dist_coef,nobs,n_pos,tariff_id,status
611594,-7.733167608274179,1.156388155938272,-0.8715998515148796,57545,6793,0.1647458668279706,ok
611595,-8.933774633545427,0.9016059581813515,-1.0704973228904595,97947,16132,0.1483611557991323,ok
611596,-11.550263944219722,0.8453826681493676,-1.0721914166583284,85849,12412,0.14953652559706782,ok
611599,-8.035680859646718,0.8830399651657088,-0.8305434213033688,81928,9651,0.12842056282899514,ok
611610,-7.253665662222767,1.0388899209404194,-0.6067516825091727,74756,10407,0.126562000165266,ok
611691,-4.190093701099297,1.3291966290830206,-0.7072975998352969,39529,4702,0.19221302546649244,ok
611692,-9.464984590395579,1.0788050378083955,-0.9618939874737915,61651,6620,0.11692729971168768,ok
611693,-2.7409426200035982,0.9981469493883386,-1.01858211400047,64930,9506,0.16188200123689436,ok
611699,-1.3867902422124028,1.261783581083304,-0.597688473976786,62538,6444,0.14053351663524205,ok
611710,-2.27667002345164,0.8138069821973286,-0.5809390720189319,95371,13801,0.17122158893611578,ok
611780,-1.9938563163101386,0.9644114306798507,-0.7428891232603965,95417,12840,0.15464632977756315,ok
611790,-6.524417853323165,0.7832245391858396,-1.488238502777302,76628,7988,0.12203997421332961,ok
620111,-3.8101910052957435,0.9990353237625533,-0.708825196488846,69459,10323,0.19354113820860167,ok
620112,-0.11071289869855755,0.7752408822824904,-0.6367888805362293,85350,11521,0.18688493192712774,ok
620113,-2.8576118994749793,0.7322990301109032,-0.7344239986148335,89422,13446,0.16818353966618924,ok
620119,-1.7856539502650055,0.922679717771661,-0.7784100123539093,79827,8155,0.1352316414635925,ok
620191,-2.0576983226771484,0.9155450341342848,-0.5977296147406193,46519,6955,0.17912071844814895,ok
620192,-0.9405035582043981,0.799164016160457,-0.8753652013360956,82719,12794,0.17048696322470702,ok
620193,-2.9686864424907213,1.4737265998698703,-0.5908606241130221,94312,16474,0.16283611171730894,ok
620199,-2.310175701060721,0.9088079597468973,-0.4621128715358264,82414,9232,0.11935161596206866,ok
620211,0.11339565018005882,1.012517998113885,-0.98793401921438,66296,12200,0.23374720816207933,ok
620212,1.0581944315601093,0.8225898828319695,-0.6145017205162746,76810,12056,0.22289206549699653,ok
620213,0.7516152899828153,0.9780890311404676,-0.7763302548020089,78660,14268,0.22580983744755734,ok
620219,-0.6549541197872074,1.3368188421004905,-0.5615882514247019,73914,9000,0.17835335917273945,ok
620291,-0.548046158945949,1.0535131667032747,-0.9322653791123143,47703,7140,0.21592232021620178,ok
620292,-0.24735553027205054,0.9316278339990738,-0.8309884749559288,70363,11792,0.2088217601743526,ok
620293,-0.9487385005133743,1.1550029348059696,-0.6061736349060618,84377,14958,0.19612665471702917,ok
620299,-3.0081413976147435,0.9655643378412455,-0.45764409450562477,70799,8107,0.16657835569952265,ok
620311,-4.243406003174031,0.9123480937034472,-1.0821147680309045,82492,11029,0.14582483467020038,ok
620312,-7.939873990658553,1.1284000579733389,-1.213364162111654,80435,8575,0.12938314797184028,ok
620319,-3.755285553647667,1.0394670086544184,-0.8942781200630755,103886,11574,0.15562101348117768,ok
620322,-3.8919791219826685,0.7505591095740861,-0.7912106647790021,90968,8321,0.11998673079945164,ok
620323,-3.646952448602636,0.867809703681596,-1.0359412651897866,75573,7351,0.12756998313029544,ok
620329,-0.5569319047419498,1.1879939622331073,-0.43603166911969177,90801,7545,0.14700918455124454,ok
620331,-2.774756755895405,0.7779415248359766,-0.9068306783391187,77036,11840,0.1599157728271278,ok
620332,-1.8376477911210358,0.47443216397572496,-0.7200680716352501,95220,15177,0.15671520244357515,ok
620333,-1.305185083387655,0.8287234181882344,-1.010879974333504,90239,14994,0.1583358730729196,ok
620339,-2.7006190969069666,0.9864288398690808,-0.6612081448433333,93435,13205,0.1659896907814876,ok
620341,-3.4635214243206245,0.8802575052088005,-1.0828863901691703,84182,11998,0.17017726216627033,ok
620342,-4.187210229914883,0.7035070713463639,-1.1449176241427448,136885,27226,0.19113796867386793,ok
620343,-6.2515133851102185,0.7668610869862281,-1.2701328982781481,116549,20909,0.190173999551174,ok
620349,-4.052133146124564,0.5761220344157946,-1.0595348122401793,118818,17123,0.1720154012746474,ok
620411,-4.652092006200657,1.2654619873937385,-0.6197674306378856,54359,5022,0.1406322766621326,ok
620412,-2.1306267267246075,1.4465201332799833,-1.0762344095845129,78077,7529,0.1517822590814964,ok
620413,-2.7552548927025904,1.3741101286172337,-1.5106639958744006,73112,7553,0.16747299677637703,ok
620419,-7.550699753146954,1.0669013941101486,-0.907918746400746,85750,8318,0.15676385490537614,ok
620421,4.626794368692542,1.8712702851025795,-0.9040688962502539,37170,2879,0.12007190535460825,ok
620422,-2.327978039851309,1.194129640044195,-0.607894178272645,86402,8259,0.17851346217165343,ok
620423,-2.3911369580693336,0.7816736797756183,-0.9633548085790925,79130,8443,0.1789528128508426,ok
620429,-0.9871607140822767,1.2225991376566372,-0.3713334055877262,88636,8171,0.153081115242653,ok
620431,-2.6388441465430614,1.0347540768750891,-0.7830678260927069,64753,11125,0.18548051867968737,ok
620432,-4.085494757218517,0.672756494013121,-0.7667911546793277,97244,16102,0.185623832344317,ok
620433,-1.9738057880436257,0.7710055943825954,-1.0795855620471075,90475,16006,0.18368170015474986,ok
620439,-1.3867133979815085,0.6509355011412975,-0.7304080168559572,92752,14686,0.16564099403618912,ok
620441,-0.7107857907846223,1.0438452654852963,-0.659332694043483,59644,8086,0.16980168894486372,ok
620442,-1.441321783239471,0.44282541918863644,-0.9926400738507446,118251,18899,0.17097614983600296,ok
620443,-2.4802940671269567,0.6106486938650457,-1.0882356921114704,108129,18519,0.15095232856920127,ok
620444,-1.4494871096724657,0.7842313897832003,-0.7483811384535541,78169,13467,0.17103503960978242,ok
620449,-1.1804278092530733,0.7703971401135367,-0.45759579694277536,111984,17418,0.17050332159934245,ok
620451,-5.708240282438286,1.37360139433967,-0.69231164056992045,55810,8819,0.17383325795438329,ok
620452,-1.6014030052230597,0.9046407268968275,-0.9915281957404417,108307,17501,0.16188980987330961,ok
620453,-2.9337515929056175,0.6959756520148875,-1.1807867536592542,95504,15641,0.16588950579225276,ok
620459,-3.657211632829741,0.7339385148202061,-0.7598145657004701,98640,15095,0.16541823866121189,ok
620461,-4.544451036276458,1.287093960738924,-0.9171726481681584,70994,10766,0.16359643445228664,ok
620462,-5.2133760265685325,0.670914297543363,-1.077958509121007,129340,24941,0.1779957073645358,ok
620463,-5.283959479901962,0.7225779066282764,-1.097281484041599,110458,20222,0.179088783192763,ok
620469,-3.6291744687724776,0.5607508221196436,-0.9788757802676693,113373,18897,0.17950688233409584,ok
620520,-2.8403594758542847,0.6215050748560662,-1.0068698338268547,136294,24703,0.16804904922471584,ok
620530,-9.84097174746847,0.8490945559304792,-1.0053490999241523,103026,14651,0.15541149450007,ok
